"","ship_type","fuel_type","year","consumption"
"704","C","MeOH",2045,1466.33442982456
"705","C","NH3",2045,1655.3632183908
"706","C","RefPO",2045,212.269365079365
"707","C","H2",2045,2122.69365079365
"708","T","Oil",2045,278.139007092199
"709","T","LNG",2045,931.268996960486
"710","T","LPG",2045,896.777552628616
"711","T","MeOH",2045,1486.76278462113
"712","T","NH3",2045,1558.53753974077
"713","T","RefPO",2045,248.338399189463
"714","T","H2",2045,2980.06079027356
"715","B","Oil",2045,312.725423728814
"716","B","LNG",2045,1163.41303470541
"717","B","LPG",2045,1034.14491973814
"718","B","MeOH",2045,1920.24382991377
"719","B","NH3",2045,2108.7997921943
"720","B","RefPO",2045,281.287418168774
"721","B","H2",2045,2084.83615819209
"722","G","Oil",2045,261.964010282776
"723","G","LNG",2045,771.85824458318
"724","G","LPG",2045,831.63177867548
"725","G","MeOH",2045,1562.59234203761
"726","G","NH3",2045,1734.38241290666
"727","G","RefPO",2045,232.856898029134
"728","G","H2",2045,2370.15056922512
"729","O","Oil",2045,135.17420881396
"730","O","LNG",2045,452.592217011028
"731","O","LPG",2045,469.35489171514
"732","O","MeOH",2045,978.234405890502
"733","O","NH3",2045,1118.68310742588
"734","O","RefPO",2045,160.921677159477
"735","O","H2",2045,1689.6776101745
"736","C","Oil",2046,220.096797916667
"737","C","LNG",2046,604.661532738095
"738","C","LPG",2046,739.03076223545
"739","C","MeOH",2046,1448.00524945175
"740","C","NH3",2046,1634.67117816092
"741","C","RefPO",2046,209.615998015873
"742","C","H2",2046,2096.15998015873
"743","T","Oil",2046,274.662269503546
"744","T","LNG",2046,919.62813449848
"745","T","LPG",2046,885.567833220759
"746","T","MeOH",2046,1468.17824981336
"747","T","NH3",2046,1539.05582049401
"748","T","RefPO",2046,245.234169199595
"749","T","H2",2046,2942.81003039514
"750","B","Oil",2046,308.816355932203
"751","B","LNG",2046,1148.87037177159
"752","B","LPG",2046,1021.21810824141
"753","B","MeOH",2046,1896.24078203984
"754","B","NH3",2046,2082.43979479187
"755","B","RefPO",2046,277.771325441664
"756","B","H2",2046,2058.77570621469
"757","G","Oil",2046,258.689460154242
"758","G","LNG",2046,762.21001652589
"759","G","LPG",2046,821.236381442037
"760","G","MeOH",2046,1543.05993776214
"761","G","NH3",2046,1712.70263274532
"762","G","RefPO",2046,229.94618680377
"763","G","H2",2046,2340.5236871098
"764","O","Oil",2046,133.484531203786
"765","O","LNG",2046,446.93481429839
"766","O","LPG",2046,463.487955568701
"767","O","MeOH",2046,966.006475816871
"768","O","NH3",2046,1104.69956858305
"769","O","RefPO",2046,158.910156194983
"770","O","H2",2046,1668.55664004732
"771","C","Oil",2047,217.3107625
"772","C","LNG",2047,597.007589285714
