"","ship_type","fuel_type","year","consumption"
"773","C","LPG",2047,744.798759920635
"774","C","MeOH",2047,1459.30666118421
"775","C","NH3",2047,1647.42948275862
"776","C","RefPO",2047,211.252011904762
"777","C","H2",2047,2112.52011904762
"778","T","Oil",2047,276.805957446809
"779","T","LNG",2047,926.805661094225
"780","T","LPG",2047,892.479525498142
"781","T","MeOH",2047,1479.63710806271
"782","T","NH3",2047,1551.06786500367
"783","T","RefPO",2047,247.148176291793
"784","T","H2",2047,2965.77811550152
"785","B","Oil",2047,311.226610169491
"786","B","LNG",2047,1157.83709140436
"787","B","LPG",2047,1029.18852569276
"788","B","MeOH",2047,1911.04058876004
"789","B","NH3",2047,2098.69285018508
"790","B","RefPO",2047,279.939278988432
"791","B","H2",2047,2074.84406779661
"792","G","Oil",2047,260.708483290488
"793","G","LNG",2047,768.158923980903
"794","G","LPG",2047,827.645978699963
"795","G","MeOH",2047,1555.10323366256
"796","G","NH3",2047,1726.06995833703
"797","G","RefPO",2047,231.74087403599
"798","G","H2",2047,2358.79103929489
"799","O","Oil",2047,134.526353149956
"800","O","LNG",2047,450.423057421726
"801","O","LPG",2047,467.10539288179
"802","O","MeOH",2047,973.5459767431
"803","O","NH3",2047,1113.32154330998
"804","O","RefPO",2047,160.150420416614
"805","O","H2",2047,1681.57941437444
"806","C","Oil",2048,218.970835416667
"807","C","LNG",2048,601.568229166666
"808","C","LPG",2048,735.25005787037
"809","C","MeOH",2048,1440.59760142544
"810","C","NH3",2048,1626.30859195402
"811","C","RefPO",2048,208.543652777778
"812","C","H2",2048,2085.43652777778
"813","T","Oil",2048,273.257163120567
"814","T","LNG",2048,914.923537234042
"815","T","LPG",2048,881.037480299448
"816","T","MeOH",2048,1460.66740154909
"817","T","NH3",2048,1531.1823795549
"818","T","RefPO",2048,243.979609929078
"819","T","H2",2048,2927.75531914894
"820","B","Oil",2048,307.236525423729
"821","B","LNG",2048,1142.99302612994
"822","B","LPG",2048,1015.99380100439
"823","B","MeOH",2048,1886.54006839132
"824","B","NH3",2048,2071.78653159296
"825","B","RefPO",2048,276.350313873195
"826","B","H2",2048,2048.24350282486
"827","G","Oil",2048,257.366066838046
"828","G","LNG",2048,758.310732647815
"829","G","LPG",2048,817.035132819194
"830","G","MeOH",2048,1535.16601271817
"831","G","NH3",2048,1703.94085630706
"832","G","RefPO",2048,228.769837189374
"833","G","H2",2048,2328.5501285347
"834","O","Oil",2048,132.8016563147
"835","O","LNG",2048,444.648402839396
"836","O","LPG",2048,461.116862203819
"837","O","MeOH",2048,961.064618066906
"838","O","NH3",2048,1099.04819019062
"839","O","RefPO",2048,158.097209898452
"840","O","H2",2048,1660.02070393375
"841","C","Oil",2049,216.127058333333
"842","C","LNG",2049,593.755654761905
"843","C","LPG",2049,725.701355820106
"844","C","MeOH",2049,1421.88854166667
"845","C","NH3",2049,1605.18770114942
"846","C","RefPO",2049,205.835293650794
"847","C","H2",2049,2058.35293650794
"848","T","Oil",2049,269.708368794326
"849","T","LNG",2049,903.04141337386
"850","T","LPG",2049,869.595435100754
"851","T","MeOH",2049,1441.69769503546
"852","T","NH3",2049,1511.29689410614
"853","T","RefPO",2049,240.811043566363
"854","T","H2",2049,2889.73252279635
"855","B","Oil",2049,303.246440677966
"856","B","LNG",2049,1128.14896085553
"857","B","LPG",2049,1002.79907631603
"858","B","MeOH",2049,1862.0395480226
"859","B","NH3",2049,2044.88021300084
"860","B","RefPO",2049,272.761348757959
"861","B","H2",2049,2021.64293785311
"862","G","Oil",2049,254.023650385604
"863","G","LNG",2049,748.462541314726
"864","G","LPG",2049,806.424286938425
"865","G","MeOH",2049,1515.22879177378
"866","G","NH3",2049,1681.8117542771
"867","G","RefPO",2049,225.798800342759
"868","G","H2",2049,2298.30921777451
"869","O","Oil",2049,131.076959479444
"870","O","LNG",2049,438.873748257067
"871","O","LPG",2049,455.128331525847
"872","O","MeOH",2049,948.583259390712
"873","O","NH3",2049,1084.77483707126
"874","O","RefPO",2049,156.04399938029
"875","O","H2",2049,1638.46199349305
"876","C","Oil",2050,0
"877","C","LNG",2050,269.786742034943
"878","C","LPG",2050,329.739351376042
"879","C","MeOH",2050,1938.20475198788
"880","C","NH3",2050,2735.07938476805
"881","C","RefPO",2050,0
"882","C","H2",2050,3507.22764645426
"883","T","Oil",2050,0
"884","T","LNG",2050,426.848271155596
"885","T","LPG",2050,411.039075927611
"886","T","MeOH",2050,2044.37856185049
"887","T","NH3",2050,2678.84087414891
"888","T","RefPO",2050,0
"889","T","H2",2050,5122.17925386715
"890","B","Oil",2050,0
"891","B","LNG",2050,553.1367481203
"892","B","LPG",2050,491.677109440267
"893","B","MeOH",2050,2738.90027700831
"894","B","NH3",2050,3759.80399274047
"895","B","RefPO",2050,0
"896","B","H2",2050,3717.07894736842
"897","G","Oil",2050,0
"898","G","LNG",2050,347.91642640911
"899","G","LPG",2050,374.859449329681
"900","G","MeOH",2050,2113.02352753731
"901","G","NH3",2050,2931.65941751627
"902","G","RefPO",2050,0
"903","G","H2",2050,4006.31036471097
"904","O","Oil",2050,0
"905","O","LNG",2050,195.828557099871
"906","O","LPG",2050,203.081466622088
"907","O","MeOH",2050,1269.79359130022
"908","O","NH3",2050,1815.12814304984
"909","O","RefPO",2050,0
"910","O","H2",2050,2741.59979939819
