"","ship_type","fuel_type","year","consumption"
"775","C","NH3",2047,1588.89137931034
"776","C","RefPO",2047,203.745595238095
"777","C","H2",2047,2037.45595238095
"778","T","Oil",2047,266.970212765957
"779","T","LNG",2047,893.873480243161
"780","T","LPG",2047,860.76705504897
"781","T","MeOH",2047,1427.06117021277
"782","T","NH3",2047,1495.95377842993
"783","T","RefPO",2047,238.366261398176
"784","T","H2",2047,2860.39513677812
"785","B","Oil",2047,300.167796610169
"786","B","LNG",2047,1116.69567191283
"787","B","LPG",2047,992.618375033629
"788","B","MeOH",2047,1843.13559322034
"789","B","NH3",2047,2024.12000779271
"790","B","RefPO",2047,269.992198009147
"791","B","H2",2047,2001.1186440678
"792","G","Oil",2047,251.444730077121
"793","G","LNG",2047,740.863936834374
"794","G","LPG",2047,798.237238340066
"795","G","MeOH",2047,1499.84575835476
"796","G","NH3",2047,1664.73752326921
"797","G","RefPO",2047,223.506426735218
"798","G","H2",2047,2274.97612926919
"799","O","Oil",2047,129.746228926353
"800","O","LNG",2047,434.418177208772
"801","O","LPG",2047,450.507739327615
"802","O","MeOH",2047,938.952972493345
"803","O","NH3",2047,1073.76189456292
"804","O","RefPO",2047,154.459796340897
"805","O","H2",2047,1621.82786157941
"806","C","Oil",2048,211.190145833333
"807","C","LNG",2048,580.192708333333
"808","C","LPG",2048,709.124421296296
"809","C","MeOH",2048,1389.40885416667
"810","C","NH3",2048,1568.52097701149
"811","C","RefPO",2048,201.133472222222
"812","C","H2",2048,2011.33472222222
"813","T","Oil",2048,263.547517730496
"814","T","LNG",2048,882.413563829787
"815","T","LPG",2048,849.731579984239
"816","T","MeOH",2048,1408.7655141844
"817","T","NH3",2048,1476.77488383468
"818","T","RefPO",2048,235.310283687943
"819","T","H2",2048,2823.72340425532
"820","B","Oil",2048,296.319491525424
"821","B","LNG",2048,1102.37906073446
"822","B","LPG",2048,979.892498430634
"823","B","MeOH",2048,1819.50564971751
"824","B","NH3",2048,1998.16975128255
"825","B","RefPO",2048,266.530759573132
"826","B","H2",2048,1975.46327683616
"827","G","Oil",2048,248.221079691517
"828","G","LNG",2048,731.365681233933
"829","G","LPG",2048,788.003427592116
"830","G","MeOH",2048,1480.61696658098
"831","G","NH3",2048,1643.39473450935
"832","G","RefPO",2048,220.640959725793
"833","G","H2",2048,2245.80976863753
"834","O","Oil",2048,128.08281573499
"835","O","LNG",2048,428.848713398403
"836","O","LPG",2048,444.731999079825
"837","O","MeOH",2048,926.915113871635
"838","O","NH3",2048,1059.9957164275
"839","O","RefPO",2048,152.479542541654
"840","O","H2",2048,1601.03519668737
"841","C","Oil",2049,208.447416666667
"842","C","LNG",2049,572.657738095238
"843","C","LPG",2049,699.915013227513
"844","C","MeOH",2049,1371.36458333333
"845","C","NH3",2049,1548.15057471264
"846","C","RefPO",2049,198.521349206349
"847","C","H2",2049,1985.21349206349
"848","T","Oil",2049,260.124822695035
"849","T","LNG",2049,870.953647416413
"850","T","LPG",2049,838.696104919509
"851","T","MeOH",2049,1390.46985815603
"852","T","NH3",2049,1457.59598923942
"853","T","RefPO",2049,232.25430597771
"854","T","H2",2049,2787.05167173252
"855","B","Oil",2049,292.471186440678
"856","B","LNG",2049,1088.06244955609
"857","B","LPG",2049,967.166621827639
"858","B","MeOH",2049,1795.87570621469
"859","B","NH3",2049,1972.21949477239
"860","B","RefPO",2049,263.069321137118
"861","B","H2",2049,1949.80790960452
"862","G","Oil",2049,244.997429305912
"863","G","LNG",2049,721.867425633492
"864","G","LPG",2049,777.769616844167
"865","G","MeOH",2049,1461.3881748072
"866","G","NH3",2049,1622.05194574949
"867","G","RefPO",2049,217.775492716367
"868","G","H2",2049,2216.64340800588
"869","O","Oil",2049,126.419402543626
"870","O","LNG",2049,423.279249588034
"871","O","LPG",2049,438.956258832035
"872","O","MeOH",2049,914.877255249926
"873","O","NH3",2049,1046.22953829208
"874","O","RefPO",2049,150.499288742412
"875","O","H2",2049,1580.24253179533
"876","C","Oil",2050,0
"877","C","LNG",2050,260.200411099692
"878","C","LPG",2050,318.022724677401
"879","C","MeOH",2050,1869.3345323741
"880","C","NH3",2050,2637.89382287274
"881","C","RefPO",2050,0
"882","C","H2",2050,3382.60534429599
"883","T","Oil",2050,0
"884","T","LNG",2050,411.681073703366
"885","T","LPG",2050,396.433626529168
"886","T","MeOH",2050,1971.73566878981
"887","T","NH3",2050,2583.65363496596
"888","T","RefPO",2050,0
"889","T","H2",2050,4940.1728844404
"890","B","Oil",2050,0
"891","B","LNG",2050,533.482142857143
"892","B","LPG",2050,474.206349206349
"893","B","MeOH",2050,2641.57894736842
"894","B","NH3",2050,3626.20689655172
"895","B","RefPO",2050,0
"896","B","H2",2050,3585
"897","G","Oil",2050,0
"898","G","LNG",2050,335.553913795589
"899","G","LPG",2050,361.53957041949
"900","G","MeOH",2050,2037.94147325933
"901","G","NH3",2050,2827.48877831518
"902","G","RefPO",2050,0
"903","G","H2",2050,3863.9541588583
"904","O","Oil",2050,0
"905","O","LNG",2050,188.870181974495
"906","O","LPG",2050,195.865373899476
"907","O","MeOH",2050,1224.6740220662
"908","O","NH3",2050,1750.6312039567
"909","O","RefPO",2050,0
"910","O","H2",2050,2644.18254764293
